temperature,humidity,pressure,wind_speed,wind_direction,rain,cloudiness,description,condition_type,timestamp,label
25.3,97,1006,0.43,37,0.0,93,3,0,2024-12-08 09:50:34,aman
24.92,98,1007,0.85,58,0.0,95,3,0,2024-12-08 10:50:34,aman
24.72,99,1008,0.92,56,0.0,96,3,0,2024-12-08 11:50:34,aman
24.65,98,1008,0.86,45,0.0,100,3,0,2024-12-08 12:50:34,aman
24.25,99,1008,0.8,29,0.0,82,0,0,2024-12-08 13:50:34,aman
24.0,99,1008,0.6,26,0.0,86,3,0,2024-12-08 14:50:34,aman
23.9,99,1008,0.7,17,0.0,85,3,0,2024-12-08 15:50:34,aman
23.73,99,1007,0.66,5,0.0,86,3,0,2024-12-08 16:50:34,aman
23.57,99,1007,0.6,350,0.0,84,0,0,2024-12-08 17:50:34,aman
23.58,99,1006,0.88,349,0.0,88,3,0,2024-12-08 18:50:34,aman
23.82,98,1006,0.76,341,0.0,100,3,0,2024-12-08 19:50:34,aman
23.7,98,1007,0.45,329,0.0,100,3,0,2024-12-08 20:50:34,aman
23.49,99,1007,0.39,341,0.0,99,3,0,2024-12-08 21:50:34,aman
24.39,97,1007,0.38,310,0.0,96,3,0,2024-12-08 22:50:34,aman
25.89,92,1008,0.67,318,0.0,97,3,0,2024-12-08 23:50:34,aman
27.39,85,1008,0.57,311,0.0,95,3,0,2024-12-09 00:50:34,aman
27.9,89,1008,0.19,273,0.0,98,3,0,2024-12-09 01:50:34,aman
29.08,82,1007,0.12,171,0.0,99,3,0,2024-12-09 02:50:34,aman
32.29,62,1006,0.38,252,0.0,91,3,0,2024-12-09 03:50:34,aman
30.39,73,1005,0.69,239,0.0,89,3,0,2024-12-09 04:50:34,aman
29.15,82,1005,0.85,228,0.0,91,3,0,2024-12-09 05:50:34,aman
28.75,86,1004,1.13,198,1.19,99,6,1,2024-12-09 06:50:34,waspada
28.73,87,1004,1.59,177,0.0,74,0,0,2024-12-09 07:50:34,aman
27.11,94,1004,1.36,169,1.25,71,6,1,2024-12-09 08:50:34,bahaya
25.41,96,1005,1.29,151,1.12,78,6,1,2024-12-09 09:50:34,waspada
24.68,97,1006,1.27,147,0.0,81,0,0,2024-12-09 10:50:34,aman
24.54,98,1006,1.09,145,0.0,80,0,0,2024-12-09 11:50:34,aman
24.5,97,1007,0.87,158,0.0,86,3,0,2024-12-09 12:50:34,aman
24.47,98,1007,0.85,175,0.0,95,3,0,2024-12-09 13:50:34,aman
24.58,98,1007,0.58,172,0.0,97,3,0,2024-12-09 14:50:34,aman
24.56,98,1006,0.68,209,0.0,97,3,0,2024-12-09 15:50:34,aman
24.47,98,1006,0.62,228,0.0,98,3,0,2024-12-09 16:50:34,aman
24.13,99,1006,0.82,195,0.0,98,3,0,2024-12-09 17:50:34,aman
23.86,99,1006,0.66,190,0.0,100,3,0,2024-12-09 18:50:34,aman
24.03,97,1006,0.5,286,0.0,100,3,0,2024-12-09 19:50:34,aman
23.87,98,1006,0.68,268,0.0,100,3,0,2024-12-09 20:50:34,aman
23.85,98,1007,0.5,250,0.0,100,3,0,2024-12-09 21:50:34,aman
23.97,98,1007,0.14,39,0.0,100,3,0,2024-12-09 22:50:34,aman
24.29,97,1008,0.22,321,0.0,100,3,0,2024-12-09 23:50:34,aman
24.78,96,1008,0.38,360,0.0,100,3,0,2024-12-10 00:50:34,aman
25.35,95,1008,0.11,218,0.0,100,3,0,2024-12-10 01:50:34,aman
26.28,92,1007,0.19,180,0.0,99,3,0,2024-12-10 02:50:34,aman
27.32,86,1007,0.64,189,0.0,99,3,0,2024-12-10 03:50:34,aman
29.55,72,1006,0.94,184,0.0,96,3,0,2024-12-10 04:50:35,aman
30.13,65,1005,1.11,180,0.0,95,3,0,2024-12-10 05:50:34,aman
29.72,68,1004,1.01,159,0.0,100,3,0,2024-12-10 06:50:34,aman
28.45,77,1004,1.18,126,0.0,100,3,0,2024-12-10 07:50:34,aman
