"id","city","temperature","humidity","pressure","wind_speed","wind_direction","rain","snow","cloudiness","visibility","description","condition_type","timestamp"
"481","Samarinda","24.22","94","1010","0.81","51","0","0","43","10000","scattered clouds","Clouds","2024-11-14 12:50:33"
"482","Samarinda","24.05","95","1010","0.43","33","0","0","68","10000","broken clouds","Clouds","2024-11-14 13:50:33"
"483","Samarinda","23.89","95","1010","0.51","14","0","0","66","10000","broken clouds","Clouds","2024-11-14 14:50:33"
"484","Samarinda","23.78","96","1009","0.33","58","0","0","63","10000","broken clouds","Clouds","2024-11-14 15:50:33"
"485","Samarinda","23.55","98","1009","0.21","21","0.18","0","53","10000","light rain","rain","2024-11-14 16:50:33"
"486","Samarinda","23.28","95","1008","0.14","269","0","0","59","10000","broken clouds","Clouds","2024-11-14 17:50:33"
"487","Samarinda","23.19","96","1008","0.26","314","0","0","16","10000","few clouds","Clouds","2024-11-14 18:50:33"
"488","Samarinda","23.12","96","1008","0.22","316","0","0","46","10000","scattered clouds","Clouds","2024-11-14 19:50:33"
"489","Samarinda","23.08","97","1008","0.26","338","0","0","64","10000","broken clouds","Clouds","2024-11-14 20:50:34"
"490","Samarinda","23.1","97","1009","0.27","10","0","0","73","10000","broken clouds","Clouds","2024-11-14 21:50:33"
"491","Samarinda","24.82","91","1009","0.33","339","0","0","78","10000","broken clouds","Clouds","2024-11-14 22:50:33"
"492","Samarinda","27.29","81","1010","0.78","12","0","0","81","10000","broken clouds","Clouds","2024-11-14 23:50:33"
"493","Samarinda","29.77","68","1010","1.13","4","0","0","93","10000","overcast clouds","Clouds","2024-11-15 00:50:34"
"494","Samarinda","31.35","59","1010","1.59","25","0","0","84","10000","broken clouds","Clouds","2024-11-15 01:50:34"
"495","Samarinda","33.12","51","1009","1.37","26","0","0","78","10000","broken clouds","Clouds","2024-11-15 02:50:34"
"496","Samarinda","33.88","48","1008","1.43","40","0.12","0","82","10000","light rain","rain","2024-11-15 03:50:33"
"497","Samarinda","33.38","49","1006","1.13","55","0","0","86","10000","overcast clouds","Clouds","2024-11-15 04:50:34"
"498","Samarinda","32.61","55","1005","0.99","68","0","0","88","10000","overcast clouds","Clouds","2024-11-15 05:50:34"
"499","Samarinda","32.25","56","1005","1.48","66","0","0","90","10000","overcast clouds","Clouds","2024-11-15 06:50:34"
"500","Samarinda","30.13","67","1005","1.36","79","0.15","0","90","10000","light rain","rain","2024-11-15 07:50:34"
"501","Samarinda","29.2","73","1005","1.49","87","0","0","72","10000","broken clouds","Clouds","2024-11-15 08:50:34"
"502","Samarinda","25.36","88","1007","1.27","75","0","0","48","10000","scattered clouds","Clouds","2024-11-15 10:50:34"
"503","Samarinda","24.94","90","1008","1.16","69","0","0","42","10000","scattered clouds","Clouds","2024-11-15 11:50:34"
"504","Samarinda","24.69","90","1009","1.05","76","0","0","29","10000","scattered clouds","Clouds","2024-11-15 12:50:34"
"505","Samarinda","24.42","92","1009","0.76","104","0.21","0","68","10000","light rain","rain","2024-11-15 14:50:33"
"506","Samarinda","24.28","93","1008","0.64","85","0","0","71","10000","broken clouds","Clouds","2024-11-15 15:50:34"
"507","Samarinda","23.93","95","1007","0.61","69","0.18","0","66","10000","light rain","rain","2024-11-15 16:50:33"
"508","Samarinda","23.58","97","1007","0.24","341","0.18","0","67","10000","light rain","rain","2024-11-15 17:50:34"
"509","Samarinda","23.49","97","1007","0.33","318","0","0","82","10000","broken clouds","Clouds","2024-11-15 18:50:34"
"510","Samarinda","23.38","98","1007","0.16","324","0.21","0","79","10000","light rain","rain","2024-11-15 19:50:33"
"511","Samarinda","23.33","98","1007","0.42","39","0","0","84","10000","broken clouds","Clouds","2024-11-15 20:50:34"
"512","Samarinda","23.35","98","1008","0.5","43","0","0","88","10000","overcast clouds","Clouds","2024-11-15 21:50:34"
"513","Samarinda","24.77","94","1009","0.35","1","0","0","90","10000","overcast clouds","Clouds","2024-11-15 22:50:34"
"514","Samarinda","26.1","92","1010","0.51","20","1.26","0","91","5513","moderate rain","rain","2024-11-15 23:50:34"
"515","Samarinda","26.89","89","1010","0.65","61","2.2","0","100","5734","moderate rain","rain","2024-11-16 00:50:34"
"516","Samarinda","27.31","88","1010","1.07","74","1.42","0","100","10000","moderate rain","rain","2024-11-16 01:50:34"
"517","Samarinda","27.33","87","1009","0.98","75","0.51","0","99","10000","light rain","rain","2024-11-16 02:50:34"
"518","Samarinda","26.63","91","1009","0.98","109","0.41","0","99","10000","light rain","rain","2024-11-16 03:50:34"
"519","Samarinda","26.24","92","1008","1.3","126","0.19","0","99","10000","light rain","rain","2024-11-16 04:50:34"
"520","Samarinda","26.63","88","1007","1.22","128","0","0","100","10000","overcast clouds","Clouds","2024-11-16 05:50:34"
"521","Samarinda","28.02","79","1006","1.03","113","0","0","100","10000","overcast clouds","Clouds","2024-11-16 06:50:34"
"522","Samarinda","28.04","79","1006","0.96","103","0","0","100","10000","overcast clouds","Clouds","2024-11-16 07:50:34"
"523","Samarinda","27.04","85","1006","0.85","130","0","0","100","10000","overcast clouds","Clouds","2024-11-16 08:50:34"
"524","Samarinda","25.81","90","1006","0.65","101","0","0","100","10000","overcast clouds","Clouds","2024-11-16 09:50:34"
"525","Samarinda","25.35","91","1007","0.91","82","0","0","100","10000","overcast clouds","Clouds","2024-11-16 10:50:34"
"526","Samarinda","24.67","89","1008","1.01","51","0","0","94","10000","overcast clouds","Clouds","2024-11-16 11:50:34"
"527","Samarinda","24.41","90","1009","0.84","63","0","0","94","10000","overcast clouds","Clouds","2024-11-16 12:50:34"
"528","Samarinda","24.29","90","1009","0.65","57","0","0","97","10000","overcast clouds","Clouds","2024-11-16 13:50:34"
"529","Samarinda","24.12","91","1009","0.42","64","0","0","98","10000","overcast clouds","Clouds","2024-11-16 14:50:34"
"530","Samarinda","23.98","92","1008","0.27","62","0","0","95","10000","overcast clouds","Clouds","2024-11-16 15:50:34"
"531","Samarinda","23.85","93","1007","0.21","67","0","0","89","10000","overcast clouds","Clouds","2024-11-16 16:50:34"
"532","Samarinda","23.48","95","1007","0.12","224","0","0","80","10000","broken clouds","Clouds","2024-11-16 17:50:34"
"533","Samarinda","23.29","97","1006","0.25","350","0.21","0","49","10000","light rain","rain","2024-11-16 18:50:34"
"534","Samarinda","23.23","97","1006","0.52","5","0","0","69","10000","broken clouds","Clouds","2024-11-16 19:50:34"
"535","Samarinda","23.23","97","1007","0.63","27","0","0","75","10000","broken clouds","Clouds","2024-11-16 20:50:34"
"536","Samarinda","23.28","97","1008","0.33","16","0","0","81","10000","broken clouds","Clouds","2024-11-16 21:50:34"
"537","Samarinda","24.89","91","1008","0.32","356","0","0","84","10000","broken clouds","Clouds","2024-11-16 22:50:34"
"538","Samarinda","26.81","85","1009","0.83","5","0.31","0","96","10000","light rain","rain","2024-11-16 23:50:34"
"539","Samarinda","28.48","77","1009","1.07","18","0.71","0","100","10000","light rain","rain","2024-11-17 00:50:34"
"540","Samarinda","29.5","73","1009","1.3","52","1.31","0","100","9556","moderate rain","rain","2024-11-17 01:50:34"
"541","Samarinda","29.2","76","1008","1.29","67","1.39","0","100","10000","moderate rain","rain","2024-11-17 02:50:34"
"542","Samarinda","29.37","75","1007","1.1","64","1.23","0","100","10000","moderate rain","rain","2024-11-17 03:50:34"
"543","Samarinda","29.82","73","1006","1.03","77","1.08","0","100","10000","moderate rain","rain","2024-11-17 04:50:34"
"544","Samarinda","30.38","71","1005","0.95","98","0.97","0","100","10000","light rain","rain","2024-11-17 05:50:34"
"545","Samarinda","30.81","67","1005","1.19","64","0.44","0","100","10000","light rain","rain","2024-11-17 06:50:34"
"546","Samarinda","30.18","69","1005","1.47","67","0.3","0","98","10000","light rain","rain","2024-11-17 07:50:34"
"547","Samarinda","28.36","80","1005","1.63","69","0.36","0","78","10000","light rain","rain","2024-11-17 08:50:34"
"548","Samarinda","25.7","89","1006","1.18","75","0.2","0","70","10000","light rain","rain","2024-11-17 09:50:34"
"549","Samarinda","24.95","92","1007","1.21","66","0","0","70","10000","broken clouds","Clouds","2024-11-17 10:50:34"
"550","Samarinda","24.67","93","1008","1.02","60","0","0","75","10000","broken clouds","Clouds","2024-11-17 11:50:34"
"551","Samarinda","24.3","94","1009","0.71","48","0","0","100","10000","overcast clouds","Clouds","2024-11-17 12:50:34"
"552","Samarinda","24.09","95","1009","0.44","44","0","0","89","10000","overcast clouds","Clouds","2024-11-17 13:50:34"
"553","Samarinda","23.97","95","1009","0.44","44","0","0","92","10000","overcast clouds","Clouds","2024-11-17 14:50:34"
"554","Samarinda","23.87","96","1008","0.59","33","0","0","94","10000","overcast clouds","Clouds","2024-11-17 15:50:34"
"555","Samarinda","23.82","96","1008","0.6","11","0","0","95","10000","overcast clouds","Clouds","2024-11-17 16:50:34"
"556","Samarinda","23.73","96","1007","0.59","356","0","0","96","10000","overcast clouds","Clouds","2024-11-17 17:50:33"
"557","Samarinda","23.61","97","1007","0.79","352","0.14","0","100","10000","light rain","rain","2024-11-17 18:50:33"
"558","Samarinda","23.37","98","1007","0.78","358","0.51","0","93","10000","light rain","rain","2024-11-17 19:50:33"
"559","Samarinda","23.38","99","1008","0.72","8","0.54","0","95","10000","light rain","rain","2024-11-17 20:50:33"
"560","Samarinda","23.31","99","1008","0.55","360","0.89","0","97","10000","light rain","rain","2024-11-17 21:50:33"
"561","Samarinda","24.4","97","1009","0.42","350","0.34","0","97","10000","light rain","rain","2024-11-17 22:50:33"
"562","Samarinda","25.96","91","1009","0.71","7","0.31","0","97","10000","light rain","rain","2024-11-17 23:50:33"
"563","Samarinda","26.82","91","1010","0.9","32","0.9","0","100","10000","light rain","rain","2024-11-18 00:50:33"
"564","Samarinda","31.79","59","1008","1.92","49","0","0","89","10000","overcast clouds","Clouds","2024-11-18 02:50:33"
"565","Samarinda","31.51","63","1007","2.16","60","0.64","0","90","10000","light rain","rain","2024-11-18 03:50:33"
"566","Samarinda","31.52","64","1006","1.97","58","0.73","0","91","10000","light rain","rain","2024-11-18 04:50:33"
"567","Samarinda","31.28","67","1005","1.72","62","0.76","0","98","10000","light rain","rain","2024-11-18 05:50:33"
"568","Samarinda","30.62","70","1005","1.68","79","0.77","0","100","10000","light rain","rain","2024-11-18 06:50:33"
"569","Samarinda","29.67","77","1005","1.52","82","0.76","0","100","10000","light rain","rain","2024-11-18 07:50:33"
"570","Samarinda","27.99","84","1005","1.4","81","0.56","0","94","10000","light rain","rain","2024-11-18 08:50:33"
"571","Samarinda","25.52","93","1006","1.14","67","0.25","0","95","10000","light rain","rain","2024-11-18 09:50:33"
"572","Samarinda","24.84","94","1007","0.91","62","0","0","96","10000","overcast clouds","Clouds","2024-11-18 10:50:33"
"573","Samarinda","24.54","95","1008","0.71","67","0","0","97","10000","overcast clouds","Clouds","2024-11-18 11:50:33"
"574","Samarinda","24.13","95","1009","0.66","28","0","0","100","10000","overcast clouds","Clouds","2024-11-18 12:50:33"
"575","Samarinda","23.97","95","1009","0.45","13","0","0","100","10000","overcast clouds","Clouds","2024-11-18 13:50:33"
"576","Samarinda","23.83","96","1009","0.36","5","0","0","100","10000","overcast clouds","Clouds","2024-11-18 14:50:33"
"577","Samarinda","23.62","97","1008","0.42","344","0.18","0","98","10000","light rain","rain","2024-11-18 15:50:33"
"578","Samarinda","23.47","98","1008","0.64","331","0.54","0","96","10000","light rain","rain","2024-11-18 16:50:33"
"579","Samarinda","23.37","98","1008","0.81","343","0.45","0","96","10000","light rain","rain","2024-11-18 17:50:33"
"580","Samarinda","23.22","98","1008","0.68","328","0.74","0","100","10000","light rain","rain","2024-11-18 18:50:33"
"581","Samarinda","23.36","99","1007","0.64","6","0.92","0","100","10000","light rain","rain","2024-11-18 19:50:33"
"582","Samarinda","23.4","98","1008","0.71","15","0.44","0","100","10000","light rain","rain","2024-11-18 20:50:33"
"583","Samarinda","23.4","98","1008","0.72","14","0.15","0","100","10000","light rain","rain","2024-11-18 21:50:33"
"584","Samarinda","23.82","98","1009","0.72","353","0.26","0","100","10000","light rain","rain","2024-11-18 22:50:33"
"585","Samarinda","24.47","96","1010","1.46","8","0.77","0","100","7800","light rain","rain","2024-11-18 23:50:33"
"586","Samarinda","24.29","97","1010","1.18","20","1.62","0","100","10000","moderate rain","rain","2024-11-19 00:50:33"
"587","Samarinda","24.1","98","1010","0.98","15","0.66","0","100","10000","light rain","rain","2024-11-19 01:50:33"
"588","Samarinda","24.27","98","1009","1.24","355","0.24","0","100","10000","light rain","rain","2024-11-19 02:50:33"
"589","Samarinda","24.42","98","1009","1.09","343","0.19","0","100","10000","light rain","rain","2024-11-19 03:50:33"
"590","Samarinda","24.76","96","1008","1.22","338","0","0","100","10000","overcast clouds","Clouds","2024-11-19 04:50:33"
"591","Samarinda","25.5","91","1007","1.17","344","0","0","100","10000","overcast clouds","Clouds","2024-11-19 05:50:34"
"592","Samarinda","27.56","79","1006","1.08","4","0","0","100","10000","overcast clouds","Clouds","2024-11-19 06:50:33"
"593","Samarinda","27.98","76","1006","0.71","26","0","0","100","10000","overcast clouds","Clouds","2024-11-19 07:50:33"
"594","Samarinda","27.64","80","1006","0.35","61","0","0","100","10000","overcast clouds","Clouds","2024-11-19 08:50:33"
"595","Samarinda","25.44","90","1006","0.38","88","0","0","100","10000","overcast clouds","Clouds","2024-11-19 09:50:33"
"596","Samarinda","24.55","94","1007","0.48","69","0","0","99","10000","overcast clouds","Clouds","2024-11-19 10:50:33"
"597","Samarinda","24.15","95","1008","0.62","47","0","0","96","10000","overcast clouds","Clouds","2024-11-19 11:50:33"
"598","Samarinda","23.99","96","1009","0.64","13","0","0","95","10000","overcast clouds","Clouds","2024-11-19 12:50:33"
"599","Samarinda","23.78","96","1009","0.77","5","0","0","97","10000","overcast clouds","Clouds","2024-11-19 13:50:33"
"600","Samarinda","23.61","97","1009","0.73","359","0","0","98","10000","overcast clouds","Clouds","2024-11-19 14:50:33"
"601","Samarinda","23.49","97","1008","0.8","344","0","0","99","10000","overcast clouds","Clouds","2024-11-19 15:50:33"
"602","Samarinda","23.35","97","1008","0.95","329","0.14","0","99","10000","light rain","rain","2024-11-19 16:50:33"
"603","Samarinda","23.01","98","1007","0.85","332","0.49","0","89","10000","light rain","rain","2024-11-19 17:50:33"
"604","Samarinda","22.99","98","1007","0.84","342","0.39","0","100","10000","light rain","rain","2024-11-19 18:50:33"
"605","Samarinda","22.8","98","1007","0.87","343","0","0","100","10000","overcast clouds","Clouds","2024-11-19 19:50:34"
"606","Samarinda","22.79","98","1007","0.88","340","0","0","100","10000","overcast clouds","Clouds","2024-11-19 20:50:33"
"607","Samarinda","22.73","98","1008","0.84","339","0","0","99","10000","overcast clouds","Clouds","2024-11-19 21:50:33"
"608","Samarinda","24.08","92","1009","0.7","338","0","0","100","10000","overcast clouds","Clouds","2024-11-19 22:50:33"
"609","Samarinda","23.85","94","1010","0.86","16","0","0","100","10000","overcast clouds","Clouds","2024-11-19 23:50:33"
"610","Samarinda","24.04","94","1010","0.89","9","0","0","100","10000","overcast clouds","Clouds","2024-11-20 00:50:33"
"611","Samarinda","24.29","93","1010","1.06","2","0","0","100","10000","overcast clouds","Clouds","2024-11-20 01:50:33"
"612","Samarinda","24.55","92","1009","1.15","2","0","0","100","10000","overcast clouds","Clouds","2024-11-20 02:50:33"
"613","Samarinda","24.7","92","1008","1","350","0","0","100","10000","overcast clouds","Clouds","2024-11-20 03:50:33"
"614","Samarinda","25.44","88","1007","1.17","345","0","0","100","10000","overcast clouds","Clouds","2024-11-20 04:50:33"
"615","Samarinda","30.27","63","1006","1.84","4","0","0","97","10000","overcast clouds","Clouds","2024-11-20 05:50:33"
"616","Samarinda","30.9","59","1005","1.81","15","0","0","86","10000","overcast clouds","Clouds","2024-11-20 06:50:33"
"617","Samarinda","30.59","60","1005","1.67","28","0","0","75","10000","broken clouds","Clouds","2024-11-20 07:50:33"
"618","Samarinda","29.3","69","1005","1.41","39","0","0","62","10000","broken clouds","Clouds","2024-11-20 08:50:34"
"619","Samarinda","26.01","83","1005","1.18","48","0","0","60","10000","broken clouds","Clouds","2024-11-20 09:50:33"
"620","Samarinda","24.83","89","1006","1.11","57","0","0","56","10000","broken clouds","Clouds","2024-11-20 10:50:33"
"621","Samarinda","24.23","93","1007","1.04","45","0","0","62","10000","broken clouds","Clouds","2024-11-20 11:50:33"
"622","Samarinda","24.05","95","1008","0.88","46","0","0","17","10000","few clouds","Clouds","2024-11-20 12:50:33"
"623","Samarinda","23.95","95","1008","0.74","50","0","0","33","10000","scattered clouds","Clouds","2024-11-20 13:50:33"
"624","Samarinda","23.85","96","1008","0.61","46","0","0","42","10000","scattered clouds","Clouds","2024-11-20 14:50:33"
"625","Samarinda","23.73","96","1007","0.52","35","0","0","51","10000","broken clouds","Clouds","2024-11-20 15:50:33"
"626","Samarinda","23.63","97","1007","0.74","10","0","0","53","10000","broken clouds","Clouds","2024-11-20 16:50:33"
"627","Samarinda","23.39","98","1006","0.65","6","0","0","53","10000","broken clouds","Clouds","2024-11-20 17:50:33"
"628","Samarinda","23.21","99","1006","0.49","349","0.32","0","64","10000","light rain","rain","2024-11-20 18:50:33"
"629","Samarinda","23.12","99","1006","0.67","344","0.34","0","67","10000","light rain","rain","2024-11-20 19:50:33"
"630","Samarinda","22.95","99","1006","0.76","333","0","0","79","10000","broken clouds","Clouds","2024-11-20 20:50:34"
"631","Samarinda","23.03","99","1007","0.76","335","0","0","81","10000","broken clouds","Clouds","2024-11-20 21:50:33"
"632","Samarinda","24.57","94","1008","0.68","342","0","0","77","10000","broken clouds","Clouds","2024-11-20 22:50:33"
"633","Samarinda","26.2","87","1009","1.26","357","0","0","81","10000","broken clouds","Clouds","2024-11-20 23:50:33"
"634","Samarinda","28.78","70","1009","1.52","12","0","0","89","10000","overcast clouds","Clouds","2024-11-21 00:50:34"
"635","Samarinda","31.36","54","1008","1.82","24","0","0","92","10000","overcast clouds","Clouds","2024-11-21 01:50:33"
"636","Samarinda","32.87","47","1008","1.95","33","0","0","85","10000","overcast clouds","Clouds","2024-11-21 02:50:33"
"637","Samarinda","33.83","45","1007","1.95","43","0","0","83","10000","broken clouds","Clouds","2024-11-21 03:50:34"
"638","Samarinda","34.15","45","1006","2.28","55","0","0","83","10000","broken clouds","Clouds","2024-11-21 04:50:33"
"639","Samarinda","33.56","47","1005","2.46","69","0","0","85","10000","overcast clouds","Clouds","2024-11-21 05:50:33"
"640","Samarinda","31.83","54","1004","2.53","77","0","0","100","10000","overcast clouds","Clouds","2024-11-21 06:50:34"
"641","Samarinda","30.92","59","1004","2.35","82","0","0","95","10000","overcast clouds","Clouds","2024-11-21 07:50:34"
"642","Samarinda","24.51","92","1006","1.19","84","0.5","0","94","10000","light rain","rain","2024-11-21 10:50:34"
"643","Samarinda","23.77","97","1008","0.92","70","1.37","0","87","10000","moderate rain","rain","2024-11-21 11:50:34"
"644","Samarinda","23.86","97","1009","0.91","52","0.3","0","100","10000","light rain","rain","2024-11-21 12:50:34"
"645","Samarinda","23.9","97","1009","0.81","52","0","0","100","10000","overcast clouds","Clouds","2024-11-21 13:50:34"
"646","Samarinda","23.88","97","1009","0.64","70","0.17","0","100","10000","light rain","rain","2024-11-21 14:50:34"
"647","Samarinda","23.61","98","1008","0.5","72","0.86","0","99","10000","light rain","rain","2024-11-21 15:50:34"
"648","Samarinda","23.47","99","1007","0.48","29","0.6","0","98","10000","light rain","rain","2024-11-21 16:50:34"
"649","Samarinda","23.49","99","1007","0.44","14","0.11","0","98","10000","light rain","rain","2024-11-21 17:50:33"
"650","Samarinda","23.47","99","1006","0.36","354","0","0","94","10000","overcast clouds","Clouds","2024-11-21 18:50:34"
"651","Samarinda","23.27","99","1006","0.45","339","0.42","0","95","10000","light rain","rain","2024-11-21 19:50:33"
"652","Samarinda","23.1","99","1007","0.45","329","0.83","0","97","10000","light rain","rain","2024-11-21 20:50:34"
"653","Samarinda","22.99","99","1008","0.59","320","1.03","0","96","10000","moderate rain","rain","2024-11-21 21:50:33"
"654","Samarinda","24.18","97","1008","0.66","340","0.42","0","97","10000","light rain","rain","2024-11-21 22:50:34"
"655","Samarinda","25.99","91","1009","1.08","11","0","0","100","10000","overcast clouds","Clouds","2024-11-21 23:50:34"
"656","Samarinda","27.78","85","1009","1.41","16","0.91","0","91","10000","light rain","rain","2024-11-22 00:50:34"
"657","Samarinda","29.37","75","1009","1.5","25","0.73","0","94","10000","light rain","rain","2024-11-22 01:50:34"
"658","Samarinda","31.03","66","1008","1.02","49","0.7","0","93","10000","light rain","rain","2024-11-22 02:50:34"
"659","Samarinda","30.93","68","1007","1.27","132","0.94","0","94","10000","light rain","rain","2024-11-22 03:50:34"
"660","Samarinda","28.58","80","1006","2.1","140","0.78","0","95","10000","light rain","rain","2024-11-22 04:50:34"
"661","Samarinda","27.52","85","1005","1.41","123","0.29","0","98","10000","light rain","rain","2024-11-22 05:50:34"
"662","Samarinda","27.18","87","1005","1.43","110","0.37","0","100","10000","light rain","rain","2024-11-22 06:50:34"
"663","Samarinda","27","88","1004","1.3","94","0.16","0","100","10000","light rain","rain","2024-11-22 07:50:34"
"664","Samarinda","26.89","89","1005","1.2","89","0.12","0","100","10000","light rain","rain","2024-11-22 08:50:34"
"665","Samarinda","25.34","93","1005","1.18","94","0.2","0","100","10000","light rain","rain","2024-11-22 09:50:34"
"666","Samarinda","24.67","95","1007","1.09","74","0","0","100","10000","overcast clouds","Clouds","2024-11-22 10:50:34"
"667","Samarinda","24.23","97","1008","0.97","80","0.11","0","100","10000","light rain","rain","2024-11-22 11:50:34"
"668","Samarinda","24.04","97","1009","0.89","74","0","0","100","10000","overcast clouds","Clouds","2024-11-22 12:50:34"
"669","Samarinda","23.91","97","1009","0.83","59","0","0","100","10000","overcast clouds","Clouds","2024-11-22 13:50:34"
"670","Samarinda","23.78","97","1009","0.53","69","0","0","100","10000","overcast clouds","Clouds","2024-11-22 14:50:34"
"671","Samarinda","23.64","98","1008","0.43","71","0","0","98","10000","overcast clouds","Clouds","2024-11-22 15:50:34"
"672","Samarinda","23.48","98","1007","0.26","55","0.22","0","97","10000","light rain","rain","2024-11-22 16:50:34"
"673","Samarinda","23.49","98","1007","0.31","356","0.46","0","100","10000","light rain","rain","2024-11-22 17:50:33"
"674","Samarinda","23.38","98","1007","0.37","345","0.5","0","96","10000","light rain","rain","2024-11-22 18:50:33"
"675","Samarinda","23.34","98","1007","0.7","348","0","0","98","10000","overcast clouds","Clouds","2024-11-22 19:50:33"
"676","Samarinda","23.29","99","1007","0.85","5","0","0","98","10000","overcast clouds","Clouds","2024-11-22 20:50:33"
"677","Samarinda","23.27","99","1008","0.83","15","0","0","96","10000","overcast clouds","Clouds","2024-11-22 21:50:33"
"678","Samarinda","24.69","95","1009","0.56","8","0","0","96","10000","overcast clouds","Clouds","2024-11-22 22:50:33"
"679","Samarinda","26.37","90","1009","0.95","23","0.8","0","97","6828","light rain","rain","2024-11-22 23:50:33"
"680","Samarinda","27.44","87","1009","1.33","43","1.14","0","100","10000","moderate rain","rain","2024-11-23 00:50:33"
"681","Samarinda","27.86","85","1009","1.52","44","1.25","0","99","7262","moderate rain","rain","2024-11-23 01:50:33"
"682","Samarinda","28.63","80","1009","1.57","59","0.89","0","99","10000","light rain","rain","2024-11-23 02:50:33"
"683","Samarinda","29.17","77","1008","1.68","54","0.95","0","94","10000","light rain","rain","2024-11-23 03:50:33"
"684","Samarinda","29.7","76","1007","1.77","46","1.14","0","90","10000","moderate rain","rain","2024-11-23 04:50:33"
"685","Samarinda","29.64","79","1006","1.55","49","1.26","0","88","10000","moderate rain","rain","2024-11-23 05:50:33"
"686","Samarinda","30.2","74","1005","1.37","59","0.68","0","95","10000","light rain","rain","2024-11-23 06:50:33"
"687","Samarinda","30.06","72","1005","1.65","78","0.44","0","94","10000","light rain","rain","2024-11-23 07:50:33"
"688","Samarinda","28.74","78","1005","1.62","90","0.31","0","96","10000","light rain","rain","2024-11-23 08:50:33"
"689","Samarinda","26.1","89","1006","1.41","80","0","0","96","10000","overcast clouds","Clouds","2024-11-23 09:50:33"
"690","Samarinda","24.98","93","1007","1.24","74","0","0","96","10000","overcast clouds","Clouds","2024-11-23 10:50:33"
"691","Samarinda","24.59","94","1008","1.03","56","0","0","89","10000","overcast clouds","Clouds","2024-11-23 11:50:33"
"692","Samarinda","24.4","94","1009","1.05","57","0","0","100","10000","overcast clouds","Clouds","2024-11-23 12:50:33"
"693","Samarinda","24.27","95","1009","1","51","0.16","0","100","10000","light rain","rain","2024-11-23 13:50:33"
"694","Samarinda","24.15","97","1008","0.89","41","0","0","99","10000","overcast clouds","Clouds","2024-11-23 14:50:33"
"695","Samarinda","24.04","98","1007","0.63","29","0","0","99","10000","overcast clouds","Clouds","2024-11-23 15:50:33"
"696","Samarinda","23.87","99","1007","0.44","33","0.28","0","99","10000","light rain","rain","2024-11-23 16:50:33"
"697","Samarinda","23.51","99","1007","0.66","331","0","0","100","10000","overcast clouds","Clouds","2024-11-23 17:50:33"
"698","Samarinda","23.41","99","1007","0.71","331","0.14","0","100","10000","light rain","rain","2024-11-23 18:50:33"
"699","Samarinda","23.37","99","1007","0.72","341","0.14","0","100","10000","light rain","rain","2024-11-23 19:50:33"
"700","Samarinda","23.36","99","1007","0.72","349","0","0","100","10000","overcast clouds","Clouds","2024-11-23 20:50:33"
"701","Samarinda","23.37","99","1008","0.47","339","0","0","100","10000","overcast clouds","Clouds","2024-11-23 21:50:33"
"702","Samarinda","24.71","94","1009","0.34","337","0","0","100","10000","overcast clouds","Clouds","2024-11-23 22:50:33"
"703","Samarinda","26.07","87","1010","0.6","326","0","0","100","10000","overcast clouds","Clouds","2024-11-23 23:50:33"
"704","Samarinda","28.78","72","1010","0.5","334","0","0","100","10000","overcast clouds","Clouds","2024-11-24 00:50:33"
"705","Samarinda","31.41","60","1009","0.75","24","0","0","100","10000","overcast clouds","Clouds","2024-11-24 01:50:33"
"706","Samarinda","32.04","57","1008","1.22","31","0.1","0","100","10000","light rain","rain","2024-11-24 02:50:33"
"707","Samarinda","31.19","63","1007","1.66","30","0.66","0","99","10000","light rain","rain","2024-11-24 03:50:33"
"708","Samarinda","29.54","78","1007","1.37","40","0.94","0","96","10000","light rain","rain","2024-11-24 04:50:33"
"709","Samarinda","30.27","73","1006","0.99","81","0.78","0","98","10000","light rain","rain","2024-11-24 05:50:33"
"710","Samarinda","29.9","74","1005","1.15","87","0.57","0","98","10000","light rain","rain","2024-11-24 06:50:33"
"711","Samarinda","29.92","71","1005","1.5","80","0.44","0","92","10000","light rain","rain","2024-11-24 07:50:33"
"712","Samarinda","28.84","75","1006","1.5","82","0.17","0","95","10000","light rain","rain","2024-11-24 08:50:33"
"713","Samarinda","26.08","86","1007","1.31","78","0","0","96","10000","overcast clouds","Clouds","2024-11-24 09:50:33"
"714","Samarinda","25.05","90","1007","1.26","75","0","0","97","10000","overcast clouds","Clouds","2024-11-24 10:50:33"
"715","Samarinda","24.64","91","1008","1.13","56","0","0","98","10000","overcast clouds","Clouds","2024-11-24 11:50:33"
"716","Samarinda","24.42","92","1009","0.99","47","0","0","100","10000","overcast clouds","Clouds","2024-11-24 12:50:33"
"717","Samarinda","24.33","93","1009","1.13","43","0","0","100","10000","overcast clouds","Clouds","2024-11-24 13:50:33"
"718","Samarinda","24.22","95","1008","0.93","41","0","0","100","10000","overcast clouds","Clouds","2024-11-24 14:50:33"
"719","Samarinda","24.07","96","1008","0.73","24","0","0","97","10000","overcast clouds","Clouds","2024-11-24 15:50:33"
"720","Samarinda","23.83","97","1007","0.79","11","0","0","82","10000","broken clouds","Clouds","2024-11-24 16:50:33"
"721","Samarinda","23.62","97","1007","0.8","8","0","0","79","10000","broken clouds","Clouds","2024-11-24 17:50:33"
